id,caption_type,caption_character_length,caption,word_count,hashtag_count,duration_sec,post_date,post_time,post_url,media_type,views,reach,likes,shares,comments,saves,follows,engagment_raw,engagement_rate,engagement_per_reach,save_rate,share_rate,readability_flesch,readability_fk_grade,positive,negative,sentiment_score,cta_present,cta_count,day_of_week
974,Product Marketing,170,"Have you seen SIDE HITS ft @vinny_t_ yet? What are you waiting for? Link in Bio 
 ​
 ​🎥 @maxime_rambaud & @cell__co
 ​
 ​#odigrips #odi #grips #mtb #france #mountainbike",29,6,0,2022-03-10,9:33,https://www.instagram.com/p/Ca7oy0Hvm40/,carousel,8,334,0,0,1,0,0,1,0.0030,0.0030,0.0000,0.0000,63.01666667,6.54,0,0,0,1,1,Thursday
975,Event Content,322,"@teamprmx rider @b.ray_388 has a great ""Privateer Profile"" interview on @racerxonline where he talks about his long amateur career and his privateer's journey as a pro, which is just beginning.
 ​
 Full Interview: ​Link in Bio
 ​
 ​#odigrips #odi #grips #handlebars #moto #mx #teamprmx #racerxonline #supercross #amasx #sx",48,11,0,2022-03-10,17:35,https://www.instagram.com/p/Ca8f8IKvHdX/,image,11,172,0,1,1,0,0,2,0.0116,0.0116,0.0000,0.0058,35.3825,14.16223404,1,0,1,1,1,Thursday
976,Athlete Content,269,"@coycurtis155 with a surf trip to Cali 🌊 to get salty and play in the waves! No better feeling than Freeriding 🤙🏼 
 
 🎥@cmofilms 
 
 Yes, we make ODI watercraft grips too! 🌊🌊🌊
 
 #hometurf #secretspot #freeride #waves #surftrip #boys #odigrips #grips #watercraft",45,9,24,2022-03-07,9:19,https://www.instagram.com/reel/Caz4kkSttmR/,reel,6,394,0,3,1,0,0,4,0.0102,0.0102,0.0000,0.0076,60.46806202,8.386046512,1,0,1,0,0,Monday
977,Event Content,76,"@mat61mat is Living the dream 🇫🇷➡️🇺🇸
 
 #bmx #odigrips #usa #race #grips",12,5,14,2022-03-03,9:25,https://www.instagram.com/tv/CapmIL2sc5n/,IGTV,3,254,0,0,1,0,0,1,0.0039,0.0039,0.0000,0.0000,69.99384615,6.726153846,0,0,0,0,0,Thursday
978,Athlete Content,119,"Wheelie Wednesday with @phil_atwill 😎
 
 📱 - @gaetan_vige
 
 #odigrips #grips #ODImoto #wheelie #mx #moto #handlebars",17,7,23,2022-03-02,10:36,https://www.instagram.com/tv/CanJW36sCUR/,IGTV,2,340,0,2,4,0,0,6,0.0176,0.0176,0.0000,0.0059,11.33928571,15.15571429,0,0,0,0,0,Wednesday
979,Athlete Content,127,"Who would like to be able to throw a backyard party like @colbyraha ??? 😎
 
 #odigrips #party #moto #backyard #mx #jumps #dirt",23,7,14,2022-02-28,9:11,https://www.instagram.com/reel/Cah2HiOMImF/,reel,19,2463,0,11,38,0,0,49,0.0199,0.0199,0.0000,0.0045,67.26321429,6.485952381,2,1,1,0,0,Monday
980,Event Content,257,"Frameworks Episode 3 is now live on the YouTube of @nekomulally featuring insight on the first races of the season on his new bikes. @loganmulally has done a great job on the video 🎬 
 ​
 ​🎥 Link In Bio
 ​
 ​#odigrips #grips #mtb #nekomulally #frame #bike",47,6,0,2022-02-24,18:24,https://www.instagram.com/p/CaYiapuvxuZ/,image,1,265,0,0,1,0,0,1,0.0038,0.0038,0.0000,0.0000,23.73863636,20.87909091,1,0,1,1,1,Thursday
981,Product Marketing,342,"@slr_honda had a great weekend racing Rd 2 of the @worcsracing at Glen Helen 🏁 
 ​
 ​Results:
 ​
 ​450 Pro 
 @colemartinezz 13th
 @tallonlafountaine 8th
 
 250 Pro
 @jacksimpson_17 🥈
 
 Pro-Am
 @colliermartinez 🥇
 ​
 ​Link in Bio for an edit 🎥 
 ​
 ​#odigrips #worcs #worcsracing #honda #glenhelen #mx #moto #grips #handlebars #california",55,10,0,2022-02-24,9:27,https://www.instagram.com/p/CaXlB0TPxBx/,carousel,2,395,0,0,2,0,0,2,0.0051,0.0051,0.0000,0.0000,7.93,23.8293617,1,0,1,1,1,Thursday
982,Event Content,181,"@propainpositive rider @thanasis_panagitsas is getting to grips with his new @propain_bicycles race bike 🤘
 
 🤳@jackkclark 
 
 #propainpositive #propainbikes #odigrips #grips #mtb",23,5,15,2022-02-21,10:52,https://www.instagram.com/tv/CaQAFEWrh0C/,IGTV,4,560,0,2,9,0,0,11,0.0196,0.0196,0.0000,0.0036,-11.88,20.13333333,0,0,0,0,0,Monday
983,Event Content,139,"East Coast ❄️ as Minneapolis hosts Round 7 of the @supercrosslive in the @usbankstadium 
 
 #odigrips #odi #grips #moto #mx #sx #supercross",23,7,0,2022-02-19,10:34,https://www.instagram.com/p/CaK0ubIrsw3/,image,2,507,0,0,4,0,0,4,0.0079,0.0079,0.0000,0.0000,32.43428571,13.95238095,0,0,0,0,0,Saturday
984,Athlete Content,91,"@thomasgenon has Decades down both ways✌🏻🍩 
 
 🎥 @juleslangeard
 
 #odigrips #grips #mtb",14,3,0,2022-02-19,10:43,https://www.instagram.com/p/CaK1qr6raw-/,carousel,1,696,0,0,11,0,0,11,0.0158,0.0158,0.0000,0.0000,50.47076923,9.449230769,0,0,0,0,0,Saturday
985,Athlete Content,215,"@teamhondasr is heading to Matterley Basin for this weekend’s @britmxgrandprix 🇬🇧
 
 Team riders:
 MXGP @benoit_paturel6 
 MX2 @stephenrubini38 
 MX2 @emilweckman125 
 
 #odigrips #mxgp #honda #mx #moto #motocross",30,6,123,2022-02-18,9:38,https://www.instagram.com/tv/CaIJZr4LVvx/,IGTV,3,258,0,1,2,0,0,3,0.0116,0.0116,0.0000,0.0039,5.492,18.704,0,0,0,0,0,Friday
986,Athlete Content,347,"@huttenmetaalyamaharacing pre-season prep is done and the team are all set for the first @mxgp of the season, the @britmxgrandprix 🇬🇧 this weekend. It's MX2 for @andreabonacorsi35 and @rick.elz whilst @davekooiker is racing EMX Open.
 ​
 ​📷 @shotbybavo & @jpacevedophoto
 ​
 ​#odigrips #huttenmetaal #mx #moto #motocross #britmxgp #mxgp #yamaha",49,8,0,2022-02-17,9:19,https://www.instagram.com/p/CaFihe3P6dc/,carousel,10,458,0,2,2,0,0,4,0.0087,0.0087,0.0000,0.0044,25.6125,15.64916667,0,0,0,0,0,Thursday
987,Event Content,265,"@gebbenvanvenrooyracing riders @arminasjasikonis and @calvinvlaanderen in their fresh new kit ready for the @britmxgrandprix at Matterley Basin this weekend 🇬🇧🏁
 ​
 ​#odigrips #mx #mxgp #britmxgp #moto #motocross #worldchampionship #grips #gebbenvanvenrooyracing",30,9,0,2022-02-16,18:34,https://www.instagram.com/p/CaD9QutPI6Z/,carousel,7,399,0,1,2,0,0,3,0.0075,0.0075,0.0000,0.0025,-15.375,22.85666667,2,0,2,0,0,Wednesday
988,Event Content,278,"It’s @mxgp time! @gebbenvanvenrooyracing rider @arminasjasikonis will be lining up alongside team mate @calvinvlaanderen at the opening round this weekend at Matterley Basin for the @britmxgrandprix 🇬🇧🏁
 
 📸 @rayarcherphoto
 
 #odigrips #mxgp #mx #moto #motocross #grandprix",37,6,0,2022-02-15,10:01,https://www.instagram.com/p/CaAdtgdL2vv/,image,3,317,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,17.015,15.35777778,0,0,0,0,0,Tuesday
989,Event Content,963,"Congratulations @kylepeters 2022 AMA ARENACROSS CHAMPION for the 3rd consecutive year! 🏆🏁🍾
 ​
 Denver, Colorado would hold the final two rounds of the season (9 & 10) and Kyle Peters was incredible both nights despite having the pressure of another @arenacrossusa championship on his shoulders. The @phxracinghonda rider would go 4 for 4 in heat wins and 4 for 4 in main wins, clean sweeping another weekend and successfully defending his championship.
 ​
 ​Teammate @cullinpark43 had a great weekend as well winning 3 out of 4 heats and he would go 3-2 on night one and 4-5 on night two! Cullin would end up 5th, also securing him 5th in the championship points! 
 ​
 ​Both Kyle and Cullin now move on to the East Coast @supercrosslive starting February 19th in Minneapolis where teammates @cjschock_37 and @josh_osby will also join them!!
 ​
 ​#odigrips #grips #arenacross #ama #moto #supercross #sx #motocross #championship #phxracinghonda #honda 
 ​
 ​ 
 ​",158,11,0,2022-02-14,9:55,https://www.instagram.com/p/CZ94TaeP3Ms/,carousel,4,383,0,0,1,0,0,1,0.0026,0.0026,0.0000,0.0000,42.63271523,12.67186377,11,0,11,0,0,Monday
990,Product Marketing,327,"Frameworks Ep. 2 is now up on @nekomulally YouTube (Link in Bio). This episode sees Neko testing high pivot downhill bikes against their low pivot counterparts. Want to know which is faster? Then you'll have to watch to find out! 
 ​
 ​📷 @callie_horwath & @mackfaint
 ​
 ​#odigrips #nekomulally #downhill #mtb #bike #dh #DHmtb",54,7,0,2022-02-03,10:58,https://www.instagram.com/p/CZhqulhvmea/,carousel,13,442,0,0,5,0,0,5,0.0113,0.0113,0.0000,0.0000,61.325,7.19,1,2,-1,1,1,Thursday
991,Product Marketing,909,"NOW LIVE! Luke Whitlock's “No Surrender” is a MUST WATCH!
 ​
 @lukewhitlock_, born and raised in Reno, Nevada has been turning heads with his rough and rowdy approach to Freeriding recently. He was inspired by the OG Freeriders and this is his ""tip of the hat"" to the gritty riding style of the ""New World Disorder"" days. Luke’s determination and drive was instilled into him at a young age while he was working for his father at the family painting business. If Luke doesn’t have a paintbrush in his hand, you’ll find him on his bike everywhere from home in Reno to the Utah desert appreciating the solitude and vastness while carving out never before ridden features. 
 ​
 ​“No Surrender” presented by @fiveten_official x @khspromtb OUT NOW❗
 ​
 ​Link in Bio for the full video 🎥 and @pinkbike article
 
 Edit: @torypowers Photos: @jamesstokoephoto 
 ​
 ​#brandofthebrave #odigrips #mtb #utah #fiveten #khs",153,6,45,2022-01-31,10:46,https://www.instagram.com/p/CZZ65JxKuYA/,reel,5,255,0,1,6,0,0,7,0.0275,0.0275,0.0000,0.0039,49.12408163,11.6244898,0,6,-6,1,3,Monday
992,Athlete Content,153,"Missed Pinkbike’s Saturday Sends 🤘or Friday Fails? 😬
 
 Go to the Links in @pinkbike Bio to see both 
 
 #odigrips #pinkbike #mtb #fails #sends #sendit",27,6,0,2022-01-29,9:18,https://www.instagram.com/p/CZUnS_Xrybq/,carousel,16,659,0,2,8,0,0,10,0.0152,0.0152,0.0000,0.0030,65.5555,7.221,0,3,-3,0,0,Saturday
993,Athlete Content,604,"Former @pinkbikeacademy winner @evan_wall signs for ODI supported @devinciglobalracing for 2022 joining @greg_callaghan and @georgiaastle for the full EWS circuit 👊
 ​
 ​""I remember the first time using ODI's years ago. Had a weird set of grips and was suffering savage arm pump on a weekend shuttling MT.7. My buddy told me it was my old man grips and made me put a set of his spare Elite Pros on. Arm pump went away, more fun was had! Been my top choice ever since! Stoked to be part of the family"". 😎
 ​
 ​📷 @andyvathis
 ​
 ​#odigrips #devinciglobalracing #ews2022 #enduro #grips #mtb #devincibikes",103,7,0,2022-01-27,9:20,https://www.instagram.com/p/CZPd9u1PB9O/,image,8,340,0,2,2,0,0,4,0.0118,0.0118,0.0000,0.0059,55.72936469,9.668069307,6,3,3,0,0,Thursday
994,Athlete Content,99,"Full throttle mode from @cooperabbott120 👊😎
 
 🎥 @kphayakawa 
 
 #odigrips #enduro #sherco #moto",15,4,99,2022-01-26,9:30,https://www.instagram.com/tv/CZM5xuvo4JU/,IGTV,2,245,0,1,1,0,0,2,0.0082,0.0082,0.0000,0.0041,30.94769231,12.17230769,0,1,-1,0,0,Wednesday
995,Athlete Content,203,"Two new signings for @athertonracing as @dominic.platt and @jimbomonro join @andreas.kolb66 and @charlie_hatton1 on the team.
 
 🎥 @jackkclark 
 
 #odigrips #athertonracing #athertonbikes #team #mtb #dh",27,6,24,2022-01-26,9:44,https://www.instagram.com/reel/CZM7dmwIOwb/,reel,7,522,0,3,7,0,0,10,0.0192,0.0192,0.0000,0.0057,14.49884615,17.69615385,0,0,0,0,0,Wednesday
996,Athlete Content,109,"@thomasgenon mash up at @freeridefiesta 🇲🇽
 
 #odigrips #grips #mtb #mexico #fiesta #freeridefiesta #monday",14,7,50,2022-01-24,14:22,https://www.instagram.com/tv/CZIR_GWKdow/,IGTV,8,369,0,0,5,0,0,5,0.0136,0.0136,0.0000,0.0000,-1.590769231,16.71076923,0,0,0,0,0,Monday
997,Community/Brand,143,"Custom bar pads for tonight’s San Diego Supercross as it’s #militaryappreciation weekend 🇺🇸
 
 #supercross #odigrips #sx #moto #starsnstripes",19,6,0,2022-01-22,10:05,https://www.instagram.com/p/CZCrIH2r5NM/,carousel,10,768,0,9,6,0,0,15,0.0195,0.0195,0.0000,0.0117,9.965,16.34111111,0,0,0,0,0,Saturday
998,Event Content,239,"San Diego is the venue for Rd3 of the @supercrosslive Championship this weekend. 
 
 @teamrmatvmc and @shanemcelrath_ are raring to go and so are we! 
 
 📷 @browndogwilson 
 
 #odigrips #odi #grips #sx #odimoto #moto #supercross #sandiego",40,8,0,2022-01-21,10:03,https://www.instagram.com/p/CZAGHZVrPx1/,image,7,300,0,2,1,0,0,3,0.0100,0.0100,0.0000,0.0067,30.33294118,13.25176471,0,0,0,0,0,Friday
999,Product Marketing,275,"In a very insightful article, Cycle News chats to former motocross star @brochepler about his new venture into full-time enduro racing 🏁 
 ​
 ​Link In Bio for the full interview 📰
 ​
 ​#odigrips #odi #enduro #mx #cyclenews #enduroengineering #husqvarna #brochepler #offroad",42,9,0,2022-01-20,9:58,https://www.instagram.com/p/CY9grEhPbY_/,carousel,7,279,0,2,3,0,0,5,0.0179,0.0179,0.0000,0.0072,3.38,22.725,1,0,1,1,1,Thursday
1000,Athlete Content,130,"@thomasgenon is in 🇲🇽 for @freeridefiesta and getting to know the course. 
 
 🎥 @gaetan_vige 
 
 #odigrips #mexico #mtb #trails",22,4,3,2022-01-19,11:43,https://www.instagram.com/tv/CY7HcyQKbt8/,IGTV,3,1664,0,4,25,0,0,29,0.0174,0.0174,0.0000,0.0024,33.465,13.06333333,0,0,0,0,0,Wednesday
1001,Athlete Content,192,"The 2022 World Cup Downhill Schedule 🏆 We can't wait to get started! 
 ​
 ​Rider: @aarongwin1 Photo: @aledilullophotography
 ​
 ​#odigrips #grips #mtb #odimtb #dh #uci #downhill #mountainbike",28,8,0,2022-01-17,9:00,https://www.instagram.com/p/CY1rtodP3wO/,image,10,454,0,2,40,0,0,42,0.0925,0.0925,0.0000,0.0044,31.7155,11.941,0,2,-2,0,0,Monday
1002,Event Content,267,"Who’s ready for more of this tomorrow? Oakland here we come for Rd2 of the AMA Supercross Championship 🏁
 
 📷@browndogwilson
 
 @versacesavatgy17 @maxanstie @shanemcelrath_ @wageman @ryansurratt_58 @kylechiz11 
 
 #odigrips #sx #supercross #monsterenergy #ama #moto",36,6,0,2022-01-14,9:47,https://www.instagram.com/p/CYuCtr_riJf/,carousel,3,554,0,1,1,0,0,2,0.0036,0.0036,0.0000,0.0018,2.942045455,16.9480303,1,0,1,0,0,Friday
1003,Athlete Content,326,"Welcome to the ODI Family @anthonynapo 😎 ""I’m so stoked to announce that I’ll be riding for @odigrips in 2022! This has been a long time in the making and I’m so happy to be on the best grips in both bmx and mtb!"" 
 ​
 ​​🎥 @andre_magarao ​ 
 ​
 ​#ODIgrips #douhaveapair #grips #mtb #bmx #mountainbike #bikelife #trails #bike",60,9,26,2022-01-13,8:55,https://www.instagram.com/p/CYrX6HioUVO/,reel,10,356,0,2,5,0,0,7,0.0197,0.0197,0.0000,0.0056,57.48121212,9.796363636,3,0,3,0,0,Thursday
1004,Athlete Content,106,"@shanemcelrath_ A1 ✊🏼✊🏼✊🏼
 
 📷@browndogwilson
 
 #odigrips #grips #rmatvmc #amasx #supercross #anaheim",12,6,6,2022-01-12,9:34,https://www.instagram.com/tv/CYo3OCNoG5n/,IGTV,3,274,0,1,2,0,0,3,0.0109,0.0109,0.0000,0.0036,24.44,13.08,0,0,0,0,0,Wednesday
1005,Event Content,324,"Episode 11 - A1 Behind The Scenes from @dylan_woodcock gives a great insight into race day from a rider's point of view. Round 1 at Anaheim certainly gave us lots of incidents both on and off the track!
 ​
 ​🎥 Link In Bio
 ​
 ​#odigrips #grips #A1 #sx #supercross #ama #anaheim #moto #handlebars #douhaveapair #letsgoracing",55,11,0,2022-01-10,10:21,https://www.instagram.com/p/CYjzcRhPQSz/,image,4,255,0,0,1,0,0,1,0.0039,0.0039,0.0000,0.0000,52.58012821,10.23153846,1,0,1,1,1,Monday
1006,Athlete Content,350,"The #ODIStyleCheck bracket is back and bringing you that Vegas style to kick off the new season! 
 
 Vote for your favourite from the #SilverDollarNationals on @usabmx 
 
 New to the bracket is a stamp of approval from 2021 Pro of the Year, @barrynobles95! Will you agree with the Alabama Slamma?
 
 #usabmx #bmxracing #bmxboom #bmx #odibmx #odigrips",60,8,0,2022-01-10,9:04,https://www.instagram.com/p/CYjqoEpAcCw/,carousel,6,407,0,11,2,0,0,13,0.0319,0.0319,0.0000,0.0270,57.51875,8.6525,1,0,1,0,0,Monday
1007,Event Content,324,"We are proud to receive the @racerxonline 2021 Readers' Choice Award for our grips! 🏆 ODI was chosen by their readers as the #1 grip they own or purchased 🤩 Massive thanks to all their readers for this prestigious accolade 🙌 
 ​
 ​#odigrips #grips #racerx #racerxonline #award #moto #mx #motocross #sx #supercross #survey",54,12,0,2022-01-06,9:35,https://www.instagram.com/p/CYZbAhQv08I/,image,2,311,0,2,0,0,0,2,0.0064,0.0064,0.0000,0.0064,43.78346154,13.61153846,5,0,5,0,0,Thursday
1008,Athlete Content,196,"@maxanstie has finished his off-season practice and is all set for racing under the lights at Anaheim 1 this weekend ✨
 
 #odigrips #supercross #rmatvmc #maxanstie #grips #handlebars #moto #sx #A1",31,9,50,2022-01-05,10:36,https://www.instagram.com/tv/CYW8pssKcHi/,IGTV,6,422,0,3,8,0,0,11,0.0261,0.0261,0.0000,0.0071,38.9183871,15.53225806,0,0,0,0,0,Wednesday
1009,Event Content,485,"We are stoked to be a part of Neko Mulally's exciting new project! 🤘2022 will see Neko racing on custom alloy frames that he designed and had built by Frank The Welder on the East Coast of the USA 🇺🇸
 ​
 ​Follow @nekomulally for an in-depth look at the development of his bikes, race program and everything in-between. 
 ​
 ​Check out Neko's Pinkbike article: Link In Bio
 ​
 ​#odigrips #ODImtb #downhill #DHmtb #nekomulally #FrankTheWelder #mtb #mountainbike #sendit #racing #frame",80,11,0,2022-01-04,12:25,https://www.instagram.com/p/CYUk303BZ60/,carousel,9,500,0,1,1,0,0,2,0.0040,0.0040,0.0000,0.0020,43.03324895,13.79898734,1,1,0,1,3,Tuesday
1010,Other,294,"Happy New Year to one and all! 🥳 Despite the restrictions we faced from the ongoing global pandemic 2021 still gave us some great times. So here's hoping 2022 will be even better 🤞 
 ​
 ​Stay healthy and, of course, Stay RAD 🤘
 ​
 ​#happynewyear #hny #2022 #odigrips #grips #bars #byebye2021",52,7,0,2021-12-31,19:28,https://www.instagram.com/p/CYLCEbmvvRl/,image,4,353,0,0,2,0,0,2,0.0057,0.0057,0.0000,0.0000,72.85258503,7.155510204,4,0,4,0,0,Friday
1011,Athlete Content,368,"@hartluck built this stunning @indianmotorcycle for actor and friend @jonnybernthal complete with @odigrips Hart Luck grips and Podium V-Twin handlebars 😎 The Punisher rides ODI: Legit or what! 👊🏻
 
 Go check out the Link in Carey’s bio for the videos on this awesome project🤘🏼🤘🏼
 
 #odigrips #hartluck #indianmotorcycle #grips #handlebars #vtwin #jonnybernthal",53,7,56,2021-12-31,8:36,https://www.instagram.com/tv/CYJ3TKTobay/,IGTV,23,443,0,0,9,0,0,9,0.0203,0.0203,0.0000,0.0000,30.59666667,15.69925926,3,0,3,1,1,Friday
1012,Athlete Content,73,"Full Send! @phil_atwill 🚀
 
 #odigrips #grips #mtb #propainbikes #sendit",10,5,8,2021-12-28,9:26,https://www.instagram.com/tv/CYCOmgBoNXo/,IGTV,11,2733,0,14,59,0,0,73,0.0267,0.0267,0.0000,0.0051,42.4675,8.453888889,0,0,0,0,0,Tuesday
1013,Event Content,186,"@eddyclerte815 had a fantastic 2021 which included winning the Red Bull Pump Track World Championship 🏆
 
 This is Eddy’s highlight reel 🎞 
 
 #bmx #redbull #odigrips #grips #pumptrack",30,5,210,2021-12-27,10:12,https://www.instagram.com/tv/CX_u9jsIWPC/,IGTV,6,321,0,1,6,0,0,7,0.0218,0.0218,0.0000,0.0031,41.56333333,14.16962963,2,0,2,0,0,Monday
1014,Event Content,356,"Pinkbike Academy: Season 2 Episode 10 WINNER TAKES ALL! It all comes down to this. 4 riders compete for the life-changing opportunity of a pro contract and $30,000 cash. Who will take it? Watch the Pinkbike Academy season finale at the Link in Bio to find out.
 ​
 ​#PinkbikeAcademy #Pinkbike #ODIgrips #mtb #mountainbike #trails @PinkbikeAcademy @Pinkbike",56,6,20,2021-12-24,9:08,https://www.instagram.com/p/CX35hc-Ig3C/,reel,4,345,0,0,3,0,0,3,0.0087,0.0087,0.0000,0.0000,43.87452632,9.971789474,1,0,1,1,1,Friday
1015,Event Content,442,"Episode 1 of @madisonsaracen ""Hitting Up The Local"" features jordanwilliams17 visiting @mattwalkerdh in Shropshire to see what his local trails have to offer.
 ​
 ​It's the first part of a new mini series checking out the riding that's on each other's doorsteps.
 ​
 ​🎥 @nicoturnervideos 
 ​📺 Full edit: Link In Bio
 ​
 ​@saracenbikes @odi_mtb #SaracenBikes #MadisonSaracen #ODIgrips #grips #douhaveapair #JustRide #SendIt #MTBvideo #ODImtb",64,9,41,2021-12-21,10:20,https://www.instagram.com/p/CXwTVRWP2eQ/,reel,5,326,0,4,0,0,0,4,0.0123,0.0123,0.0000,0.0123,11.415,19.12,0,0,0,1,2,Tuesday
1016,Event Content,279,"@cbuchanan68 gave a great interview to @lw_mag 🇿🇦as part of their Digging Deeper series 🎙
 
 Throwing it back to @audinines 2021 🤘🏻
 
 Put together by @shawn_vz. 
 
 #FreerideMTB #SlopestyleMTB #MTB #MountainBiking #AudiNines #lwmag #odigrips #grips #douhaveapair #interview",40,10,237,2021-12-20,8:59,https://www.instagram.com/tv/CXtkOwsAre_/,IGTV,6,373,0,6,5,0,0,11,0.0295,0.0295,0.0000,0.0161,32.57641892,13.31148649,1,0,1,0,0,Monday
1017,Event Content,194,"@cbuchanan68 with some @crankworx Summer Series highlights 🎞 
 
 Edit 🎬 @hugodubebouchard
 
 #crankworx #mtb #odigrips #grips #ridebikeshavefunfeelgood #cycling #sport #adrenalin #douhaveapair",23,9,51,2021-12-17,8:59,https://www.instagram.com/tv/CXl2l-cA6gn/,IGTV,13,215,0,0,1,0,0,1,0.0047,0.0047,0.0000,0.0000,-24.965,21.71,0,0,0,0,0,Friday
1018,Event Content,205,"Did you know that we also make V-Twin grips? 
 
 ODI supported bagger racing team @quaidracingteam choose and use them on their race bikes 🏁
 
 #quaidracingteam #harleyracing @baggerracingleague #odigrips",31,3,98,2021-12-17,9:21,https://www.instagram.com/tv/CXl48KTsaJz/,IGTV,12,206,0,2,0,0,0,2,0.0097,0.0097,0.0000,0.0097,43.33818966,10.81672414,1,0,1,0,0,Friday
1019,Athlete Content,244,"We are stoked to partner with @sgbhonda for 2022 🤘🏻
 
 “Check out these Emig Pro V2 Lock-On Grips, they’re one of the most detailed MX grips they’ve ever designed”. 
 
 #sgbhonda #odigrips #douhaveapair #mx #moto #motocross #grips #handlebars",40,8,0,2021-12-17,9:15,https://www.instagram.com/p/CXl4xVgrkl-/,carousel,17,868,0,6,11,0,0,17,0.0196,0.0196,0.0000,0.0069,41.365,16.93,0,0,0,1,1,Friday
1020,Athlete Content,310,"We are stoked for @vinny_t_ on making the cut in the @gopro Million dollar challenge 💵💵💵
 
 Here are two clips of Vinny following @louisreboul from the day in Utah just two days after Rampage. 
 
 Full video at link in Vinny’s bio. 
 
 #gopro #gopro10 #gopromilliondollarchallenge #odigrips #odi #grips #mtb",53,7,24,2021-12-16,9:11,https://www.instagram.com/p/CXjTe5ONU5M/,reel,17,612,0,1,14,0,0,15,0.0245,0.0245,0.0000,0.0016,44.408,13.276,0,1,-1,1,1,Thursday
1021,Other,171,"Wishing everyone a very Happy and Healthy Festive Season 🎄🎄🎄
 ​
 ​#odigrips #odi #grips #douhaveapair #christmas #holidays #festive #christmastree #happyholidays 
 ​
 ​",23,9,0,2021-12-16,9:26,https://www.instagram.com/p/CXjVQJ8Peyt/,image,5,367,0,2,1,0,0,3,0.0082,0.0082,0.0000,0.0054,0.205714286,18.44761905,4,0,4,0,0,Thursday
1022,Athlete Content,170,"@andy_dibrino shows just how quick and easy it is to install the new @motionpro lock-on grips made by ODI 👊🏻
 
 #motionpro #odigrips #odi #grips #douhaveapair #mx #moto",28,7,51,2021-12-13,9:26,https://www.instagram.com/tv/CXbmmj5pr_s/,IGTV,20,666,0,4,14,0,0,18,0.0270,0.0270,0.0000,0.0060,39.42928571,14.71571429,1,0,1,0,0,Monday
1023,Event Content,397,"The final stop on the @crankworx Summer Series NZ in Wanaka 🇳🇿 saw fellow ODI Grips riders Harriet Burbidge-Smith and Caroline Buchanan in the final of the Dual Slalom 🏁 A fast track made for great racing and Harriet edged out Caroline for the win 🏆
 ​
 ​🥇@haznationbikes
 🥈​@cbuchanan68
 ​
 ​📸 @clinttraharn 
 ​
 #ODIgrips #handlebars #grips #mtb #newzealand #crankworx #dualslalom #wanaka",62,8,0,2021-12-13,18:04,https://www.instagram.com/p/CXciLpVlkmR/,carousel,8,653,0,5,5,0,0,10,0.0153,0.0153,0.0000,0.0077,0.683934426,28.31803279,3,0,3,1,1,Monday
1024,Athlete Content,159,"@cbuchanan68 with two perspectives heli-biking the same ridge in Queenstown 🇳🇿 with @helibikenz 🚁
 
 #odigrips #grips #odimtb #douhaveapair #newzealand #mtb",21,6,0,2021-12-08,10:01,https://www.instagram.com/p/CXOy5VKAANW/,carousel,4,303,0,1,2,0,0,3,0.0099,0.0099,0.0000,0.0033,28.40571429,14.51428571,0,0,0,0,0,Wednesday
1025,Athlete Content,249,We are happy to add @odigrips and @odi_moto to our list of returning sponsors for the 2022 @supercrosslive season. For years ODI has been our choice for handlebars and grips. Give them a follow and support the brands who support Team Partzilla/PRMX.,42,0,29,2021-12-08,20:19,https://www.instagram.com/reel/CXP4efkAXpI/,reel,5,569,0,2,0,0,0,2,0.0035,0.0035,0.0000,0.0035,60.46806202,8.386046512,3,0,3,1,1,Wednesday
1026,Athlete Content,123,"@demarcuspaul mash-up 🎛🎚for your viewing pleasure 📺
 ​
 ​#ODIbmx #ODIgrips #grips #douhaveapair #BMX #street 
 ​@odi_bmx",16,6,60,2021-12-06,11:04,https://www.instagram.com/p/CXJwXBELZt2/,reel,2,231,0,2,0,0,0,2,0.0087,0.0087,0.0000,0.0087,45.26235294,11.16941176,1,0,1,0,0,Monday
1027,Event Content,179,"Eddy Clerte WINS 🏆 the final BMX race of the season, the Indoor de Saint Etienne International 🇫🇷 
 ​
 ​#ODIgrips #ODIbmx #grips #BMX #moto #race #BMXrace #France #SaintEtienne",29,9,0,2021-12-06,10:16,https://www.instagram.com/p/CXJq-D2vsq1/,carousel,13,497,0,2,2,0,0,4,0.0080,0.0080,0.0000,0.0040,29.03,15.91777778,2,0,2,0,0,Monday
1028,Event Content,310,"Another 🥇🥈 for ODI as @kialanihines and @cbuchanan68 take the top two spots in Pump Track at the second stop of the @crankworx Summer Series New Zealand in Queenstown 🇳🇿
 ​
 🎥 @vibe.imagery 
 ​
 #grips #ODIgrips #douhaveapair #newzealand #queenstown #mtb #PumpTrack #crankworxsummerseries #crankworx
 ​
 ​",46,9,59,2021-12-03,14:25,https://www.instagram.com/tv/CXCZExNgGjF/,IGTV,5,309,0,2,3,0,0,5,0.0162,0.0162,0.0000,0.0065,13.6644186,22.03581395,1,0,1,0,0,Friday
